customer_id	account_number	raw_first_name	raw_last_name	raw_email	raw_phone	raw_country	raw_city	account_type	raw_kyc_status	bvn_nin	annual_income_local	local_currency	raw_dob	raw_account_open_date
165	NXB00000165	 Heather 	 Williams 	hannah07@example.com	05444713247	UAE	Jacobsland	Corporate	failed	68596864141	7910381.93	AED	04/14/1960	02/09/2019
166	NXB00000166	JACOB	lewis	wfigueroa@example.net	08214862890	United States	Port Brian	Current	PENDING	36344151670	41898763.77	USD	08/31/1965	10/20/2021
167	NXB00000167	Antonio	WILLIAMS	janet45@example.com		United States	Reidville	Savings	under review	13170959129	44331365.59	USD	04/22/1983	29-Aug-2019
168	NXB00000168	 Erin 	Allen	lwheeler@example.com	52414060293	Kenya	West Denise	Savings	PENDING	63565375016	26174724.37	KES	27/11/1963	12/25/2016
169	NXB00000169	William	Hancock	wellsdavid@example.org	34944665743	United States	Silvatown	Business	EXPIRED	62122291341	8160369.32	USD	1985-08-15	08/25/2018
170	NXB00000170	 William 	 Bates 	anna99@example.com	17154544432	South Africa	Port Meredithfurt	Current	verified	15980722921	27694016.97	ZAR	24/02/1968	10/05/2016
171	NXB00000171	donna	 Becker 	rioswhitney@example.com	66099353875	Nigeria	Port Diane	Current	pending	90124316094	48347701.04	NGN	2002-11-30	08/27/2018
172	NXB00000172	angela	 Carter 	qanderson@example.net	51353465549	Nigeria	South Brianshire	Current	verified	68981948919	40070446.62	NGN	1989-06-25	07-Mar-2022
173	NXB00000173	betty	Oliver	gpreston@example.org	84602235697	Nigeria	Port Christopher	Business	FAILED	90699651033	42857099.49	NGN	03/25/1984	04-Aug-2018
174	NXB00000174	 Marvin 	 Hatfield 	cynthia07@example.com	29271296666	Nigeria	North Amandastad	Current	 Verified 	65010979791	14847218.29	NGN	2002-04-02	27-May-2021
175	NXB00000175	 Stephanie 	MCCLAIN	andrewsmith@example.net	35421689421	Nigeria	Stephenhaven	Current	EXPIRED	72630354687	633060.03	NGN	08/12/1985	2019-12-08
176	NXB00000176	 Caitlyn 	 Morgan 	matthewvalenzuela@example.com	26033230982	Nigeria	South Nancyview	Savings	FAILED	28583794222	29189138.51	NGN	01/16/1985	06/19/2016
177	NXB00000177	KELSEY	dean	stanleydesiree@example.org	16761847230	Nigeria	Lake Abigailberg	Business	under review	83247620475	9827802.68	NGN	1961-09-08	22/12/2017
178	NXB00000178	 Robert 	 Roach 	campbellkristen@example.com	93483564208	South Africa	Riveratown	Business	FAILED	61017834690	33533721.27	ZAR	01/12/1976	27/08/2017
179	NXB00000179	ALEXANDER	davis	conleyelizabeth@example.org	81143744701	United States	Michaelmouth	Savings	failed	52855140071	12196223.33	USD	1977-05-25	19-Feb-2024
180	NXB00000180	ronald	wilson	smithdevon@example.net	55794155216	Nigeria	Maryfort	Savings	VERIFIED	30525411769	32324127.64	NGN	06-Jul-1967	2022-06-12
181	NXB00000181	lauren	BANKS	danielhorton@example.org	16979729659	Nigeria	Knappville	Current	VERIFIED	68310834690	49612832.22	NGN	09/16/1963	14/09/2022
182	NXB00000182	 Paige 	ALEXANDER	greenleon@example.net	58891637562	Nigeria	North Dawnburgh	Current	 Verified 	36266128470	8291525.24	NGN	17/11/1998	07/08/2019
183	NXB00000183	WILLIAM	HARRISON	ebooth@example.com		Germany	Johnview	Savings	under review	24614469303	6910372.86	EUR	1968-02-08	2016-05-10
184	NXB00000184	 Brent 	walker	ppowell@example.org	79717751701	Kenya	New Andrealand	Current	pending	15214473511	15033805.07	KES	19/08/1968	07-Apr-2019
185	NXB00000185	 Latoya 	Richmond	pamela83@example.net	55037589975	Nigeria	Port Donnatown	Savings	 Verified 	32686210481	5472704.4	NGN	1972-10-04	10/11/2023
186	NXB00000186	MATTHEW	Gallegos	amy51@example.org	72614933163	South Africa	Danielchester	Current	 Verified 	51215894568	19091058.37	ZAR	10/07/1960	09-Nov-2022
187	NXB00000187	BRANDON	SCHULTZ	bartonshannon@example.net	70808697829	Ghana	South Dianemouth	Current	pending	59805311564	6846064.87	GHS	26/02/1991	2024-03-27
188	NXB00000188	WILLIAM	cruz	joshuastuart@example.com	22698485833	Germany	Glendaberg	Business	FAILED	84556406314	16668627.58	EUR	12/06/1976	06/11/2018
189	NXB00000189	TINA	santos	williambenson@example.com	58799684608	Nigeria	Thomaston	Savings	 Verified 	78676956575	46544168.83	NGN	1978-12-13	01/22/2019
190	NXB00000190	JAMES	christensen	tonyavega@example.org	43805719838	Kenya	Heatherton	Savings	EXPIRED	22730257397	21845483.59	KES	1998-08-31	08/16/2019
191	NXB00000191	SARA	Hughes	tammy00@example.net	39735989334	Nigeria	East Sydneyhaven	Business	failed	98612625927	875084.92	NGN	15-Jun-1991	05/13/2015
192	NXB00000192	 David 	 Williams 	angela22@example.net	05720259094	Nigeria	Charlesmouth	Corporate	UNDER REVIEW	52034155903	31333867.28	NGN	20/08/1976	14-Aug-2021
193	NXB00000193	alicia	Krueger	hartmanerik@example.net	15335554398	Ghana	North Elizabethmouth	Corporate	verified	47839039029	23356420.88	GHS	1960-02-14	2015-06-30
194	NXB00000194	JOHN	MAY	susanfleming@example.com	16484085887	Germany	Rachelborough	Current	VERIFIED	84786430409	11877621.22	EUR	26/02/1980	2018-02-05
195	NXB00000195	LUKE	MILLER	jacksonstephanie@example.net	13361386120	Kenya	North Charlesburgh	Business	EXPIRED	27641157929	29840995.09	KES	1998-12-15	2018-11-04
196	NXB00000196	 Laura 	 Grant 	rhondarussell@example.com	65061809190	Kenya	West Kristinport	Savings	FAILED	70360968209	35774751.92	KES	1974-11-24	15-Jul-2015
197	NXB00000197	 Catherine 	Campbell	qjames@example.org	28326842450	Ghana	North Bobby	Current	under review	23636437963	35351204.79	GHS	1961-02-10	03/05/2021
198	NXB00000198	Ashley	 Long 	torreskaitlin@example.net	36822239431	Nigeria	Port Karenside	Corporate	under review	46920227309	25060620.03	NGN	1969-03-05	2021-04-17
199	NXB00000199	steven	 Dunn 	emily41@example.org	55231491357	Ghana	Heatherberg	Current	EXPIRED	48319566154	41997370.23	GHS	27/11/1999	11/25/2019
200	NXB00000200	ariana	diaz	susan20@example.com		Nigeria	Port Jeffrey	Corporate	VERIFIED	14432769745	49001229.41	NGN	28/01/1978	2019-10-10
201	NXB00000201	JODI	GRAHAM	dennis57@example.com	54781291428	Nigeria	Lake Charlestown	Savings	VERIFIED	89228966980	24539857.21	NGN	1980-12-18	2017-10-30
202	NXB00000202	melissa	WELCH	nhammond@example.org	88725639427	Nigeria	South Michaeltown	Business	pending	52962673352	12839880.91	NGN	1991-09-30	07/21/2018
203	NXB00000203	ELAINE	Charles	katherinetaylor@example.org	99275037314	Nigeria	Lake Jamiestad	Corporate	under review	94968737580	26694801.92	NGN	02/08/1982	2022-04-08
204	NXB00000204	PAUL	 Hardin 	williamsdeborah@example.org	49892665918	Nigeria	New Richard	Corporate	pending	24141678134	20838916.94	NGN	1977-02-18	08/31/2016
205	NXB00000205	 Lisa 	Reed	aeaton@example.net		Kenya	South Gabriel	Current	FAILED	35043595506	38228657.71	KES	08/07/1979	13-May-2017
206	NXB00000206	 Chris 	SCHNEIDER	edwardmoore@example.net	36517773926	South Africa	East Ashleyburgh	Savings	failed	30015931853	1802194.08	ZAR	1980-12-16	12/10/2020
207	NXB00000207	DENNIS	HUNT	brianscott@example.org	99041379772	UAE	Port Brandi	Corporate	VERIFIED	35087021838	33207419.63	AED	1989-07-28	27-Jan-2022
208	NXB00000208	KATRINA	hanson	gary57@example.net	36621038862	Nigeria	South Rachel	Business	pending	81174318846	29975960.1	NGN	12/09/1999	2016-08-23
209	NXB00000209	Carol	RICH	davisdonna@example.net	68650863765	Nigeria	South Dennisfort	Savings	PENDING	65525662513	44761097.61	NGN	08/22/1973	2016-10-20
210	NXB00000210	katie	 Kent 	campbellnancy@example.com	30098180635	Kenya	East Ronaldshire	Business	EXPIRED	14005086955	27185437.83	KES	1962-10-08	2017-11-28
211	NXB00000211	JON	wyatt	ncunningham@example.com	36887258874	Ghana	Kimfurt	Current	under review	21009844145	15328005.72	GHS	1978-02-01	2023-07-29
212	NXB00000212	Jill	wyatt	adkinssean@example.net	13865890260	United States	Frostchester	Corporate	PENDING	82601318083	7946632.28	USD	29/07/1992	27/06/2021
213	NXB00000213	Christopher	baker	christopher06@example.com	90277038430	South Africa	New Gavin	Savings	failed	68329842357	6068403.31	ZAR	1979-02-28	07/17/2020
214	NXB00000214	barry	Allen	cantrellchristopher@example.com	56693801184	Nigeria	Michaelview	Corporate	UNDER REVIEW	74128200356	29261170.62	NGN	13/07/1998	14-Jan-2017
215	NXB00000215	 Jeremy 	Mccarty	kspears@example.org	26818184518	South Africa	Heatherfurt	Corporate	under review	42413252492	36157569.11	ZAR	19/12/2001	15-Apr-2015
216	NXB00000216	 Anna 	CARRILLO	susan77@example.net	71416335658	Kenya	Johnland	Current	PENDING	24336677777	19603792.93	KES	03-Mar-1967	07/03/2021
217	NXB00000217	raymond	GOODMAN	charles27@example.com	39423733343	UAE	Port Christine	Current	failed	63835791881	26868820.38	AED	07/05/1982	2021-11-20
218	NXB00000218	 Eric 	 Rodriguez 	loweelizabeth@example.net	80759579472	United States	Walkershire	Current	PENDING	93516387752	28999637.23	USD	1979-01-22	2021-12-27
219	NXB00000219	DAVID	fox	imendoza@example.org	62718750036	Nigeria	Michaelview	Business	pending	24634583504	12016120.71	NGN	24/04/1981	02-Jan-2015
220	NXB00000220	Jacob	Baker	thomas95@example.com		Nigeria	South Rodney	Savings	under review	57955772417	45368239.55	NGN	27-Jun-1972	07/22/2020
221	NXB00000221	Robert	GOODWIN	melissa47@example.org	93143866322	Nigeria	South Victor	Current	failed	11175103481	39491049.4	NGN	05/09/1978	2024-06-23
222	NXB00000222	WENDY	atkinson	kristen44@example.net	61203471754	Kenya	Mauricechester	Business	pending	89621135142	37773903.97	KES	1988-04-12	2021-02-17
223	NXB00000223	david	DILLON	barbarasantos@example.net	45587716947	UAE	Robertshire	Business	verified	46261768770	20978123.98	AED	1998-01-11	10/30/2023
224	NXB00000224	 Richard 	 Meadows 	martinjeremy@example.com	49647598762	UAE	Lake Jimmy	Business	PENDING	93417649844	33326813.53	AED	09/11/1987	02/11/2022
225	NXB00000225	 Johnathan 	Manning	clarkrandy@example.org	78006811492	United Kingdom	Jeromeport	Savings	UNDER REVIEW	88770924235	13430334.34	GBP	1974-01-24	2016-03-29
226	NXB00000226	scott	MARTINEZ	anthonyalvarado@example.com	78487282997	South Africa	Reginafort	Corporate	UNDER REVIEW	65528551261	44513114.14	ZAR	29-Dec-1961	2016-04-09
227	NXB00000227	AMBER	ballard	aparker@example.com	40082547807	Kenya	Port Russellport	Corporate	FAILED	54758922884	12803367.03	KES	10/27/1991	14-Feb-2016
228	NXB00000228	 Carla 	ROBLES	jacob86@example.com		Ghana	East Jennifer	Savings	VERIFIED	98451060679	32740704.0	GHS	07/04/1973	08-May-2018
229	NXB00000229	 Debbie 	Clayton	josehenderson@example.org	48463122417	Nigeria	Jackiefort	Corporate	under review	67971335884	2975116.15	NGN	26/05/1995	12/09/2017
230	NXB00000230	Jacob	 Smith 	bookerandrew@example.org	42703120735	Nigeria	Boltonmouth	Business	EXPIRED	73377681167	17325878.62	NGN	2000-01-13	28/05/2021
231	NXB00000231	heidi	johnson	bridgesstephanie@example.org	61872346013	Germany	Lake Virginia	Savings	under review	40626792588	42923347.66	EUR	29-Jul-1976	17/12/2023
232	NXB00000232	james	 Moss 	boydtina@example.com	45208814743	United States	North Joel	Business	failed	23117656483	20126274.05	USD	25-Dec-1974	2017-07-26
233	NXB00000233	ryan	smith	brenda63@example.org	97925132719	Nigeria	West Deannaside	Savings	 Verified 	49308209958	9461675.65	NGN	08/03/1994	20/10/2019
234	NXB00000234	lacey	Martinez	levigrant@example.net	73065240778	United Kingdom	Lopezburgh	Savings	under review	23004082515	4413721.38	GBP	1972-08-07	14-Jan-2016
235	NXB00000235	Amy	 Morris 	mhill@example.net	18274485708	United States	New Melissabury	Savings	VERIFIED	87221058933	1243193.42	USD	15/04/1981	24/05/2020
236	NXB00000236	malik	Brown	rlee@example.com	94565118102	Kenya	North Todd	Corporate	VERIFIED	71302914844	7178045.85	KES	21/03/1992	21-Nov-2023
237	NXB00000237	COREY	duncan	hbarrett@example.net	05391037170	UAE	Shortton	Savings	 Verified 	35999460908	26673713.45	AED	06/04/1970	11/02/2018
238	NXB00000238	 Madison 	BAKER	navarromary@example.org	81138633839	Ghana	Reeseshire	Corporate	PENDING	99416928372	8855779.56	GHS	11/16/1971	06/22/2018
239	NXB00000239	michael	Ellis	kandrade@example.org	85289755855	Nigeria	Charleneshire	Business	UNDER REVIEW	15447542186	2056058.83	NGN	15/05/2002	08-Nov-2017
240	NXB00000240	Amy	brooks	michael77@example.com	04908240433	South Africa	Samanthahaven	Current	verified	27658344271	47250984.57	ZAR	30/11/1966	15/03/2018
241	NXB00000241	ANGELA	 Howe 	clintonstevens@example.org	45933441969	South Africa	Lauraburgh	Corporate	under review	39051834291	12523362.11	ZAR	03/01/1973	06/27/2020
242	NXB00000242	 Tracy 	nolan	larsonkevin@example.net	10556613906	Nigeria	West Amberberg	Savings	EXPIRED	95953529462	27373648.3	NGN	1995-12-09	21/10/2021
243	NXB00000243	mark	WOLFE	brentdennis@example.com	99813646225	Nigeria	New Raymondland	Corporate	pending	44268946445	16587485.66	NGN	06/17/1984	12/28/2017
244	NXB00000244	RAYMOND	HAMILTON	kathleencastillo@example.org	69389833146	Ghana	North Emilychester	Savings	PENDING	65287340001	22306808.77	GHS	29-Aug-1982	2020-10-07
245	NXB00000245	Michael	Lee	brittney04@example.org	97927033521	UAE	New Sara	Business	UNDER REVIEW	45483528433	21661125.1	AED	01/16/1997	10-Mar-2024
246	NXB00000246	misty	 Wilkins 	cooperlinda@example.com	70538338848	United Kingdom	Lake Holly	Savings	VERIFIED	41441301971	32360644.75	GBP	07/13/1965	07/01/2021
247	NXB00000247	 Andrew 	 Aguilar 	scottbrian@example.org	07016451046	Kenya	West Toddside	Current	pending	48916358807	49663779.7	KES	08/02/1974	06/28/2021
248	NXB00000248	 Christopher 	gonzalez	tcastro@example.org	38457620555	UAE	Lisaview	Business	under review	15293767074	40606079.38	AED	29/08/1998	20-Dec-2022
249	NXB00000249	natasha	 Zamora 	raymondstacy@example.org	56216893639	Nigeria	Reneemouth	Current	PENDING	41076089100	28616652.15	NGN	08/17/1964	06/04/2016
250	NXB00000250	shane	anderson	biancasutton@example.org	48262925188	Nigeria	Maryberg	Savings	pending	32385760930	7712431.08	NGN	1962-01-03	03/03/2015
251	NXB00000251	JESSICA	 Cannon 	tali@example.com		Nigeria	Edwinborough	Corporate	under review	24514422904	2742825.69	NGN	03/05/1961	07/01/2023
252	NXB00000252	Daniel	lopez	catherine93@example.net	30517289752	Nigeria	Taylorborough	Business	under review		39944549.48	NGN	1972-12-14	02/15/2023
253	NXB00000253	jeremy	ORTIZ	schaeferstephanie@example.org	31279757366	United States	Cortezfurt	Savings	EXPIRED	67021547403	39260399.61	USD	05/19/1994	09-Mar-2017
254	NXB00000254	Cheryl	NEWTON	meyershannon@example.org	88608680347	Nigeria	Stevenchester	Savings	VERIFIED	70202134381	41847403.31	NGN	02/18/1978	15-Jan-2015
255	NXB00000255	 Kelly 	 Ellison 	stevenlucas@example.org	29826657027	UAE	Davismouth	Savings	UNDER REVIEW	17254335544	22077627.1	AED	25/03/2000	25-Sep-2019
256	NXB00000256	 Heather 	Meadows	jennifermartinez@example.org	51868926860	Nigeria	East Misty	Business	verified	21634889324	35351943.0	NGN	01/02/2000	2018-03-01
257	NXB00000257	 Harold 	Joseph	uparker@example.com	21230940777	Germany	Youngshire	Corporate	VERIFIED	93849756377	1244697.5	EUR	09/03/1994	27/10/2019
258	NXB00000258	 Donna 	 Chavez 	mmiller@example.org	84983022050	Kenya	Markland	Current	under review	72736300589	39353126.19	KES	09/07/1983	20/01/2021
259	NXB00000259	BRANDON	 Butler 	evanmitchell@example.net	79501455616	Kenya	Thomasville	Corporate	pending	57556660403	2016426.33	KES	05/01/1996	09-Jan-2017
260	NXB00000260	 Heather 	HILL	swarren@example.org	19817946954	Kenya	Sarashire	Current	 Verified 	27553425989	21864841.16	KES	21-Jun-1991	02/05/2020
261	NXB00000261	TYLER	Daniel	lvasquez@example.net	43010713966	Ghana	Annborough	Current	verified		39306271.68	GHS	15-Mar-1976	21-Sep-2020
262	NXB00000262	ALEX	harris	jonathan14@example.com	01556990235	Nigeria	Roblesberg	Corporate	failed	93258355777	9651471.94	NGN	1963-05-07	01/28/2021
263	NXB00000263	 Timothy 	burton	steven60@example.net	95880395512	Nigeria	Tonyaside	Corporate	failed	32235158036	7475207.11	NGN	20/04/2002	2018-10-01
264	NXB00000264	Megan	Duncan	hlopez@example.com	04617357438	Kenya	West Kristenborough	Business	 Verified 	59622128479	34210255.14	KES	21/09/1976	2024-05-06
265	NXB00000265	ROBIN	wallace	lloydrebecca@example.org	57845218230	Ghana	North Larryton	Current	UNDER REVIEW	12467555855	46935798.46	GHS	1962-03-26	02/02/2022
266	NXB00000266	 Gloria 	Wheeler	cookpamela@example.org	09435334485	Nigeria	Edwardview	Savings	EXPIRED	36507151171	41450399.87	NGN	28/06/1972	12/28/2016
267	NXB00000267	Danny	MULLEN	clarkmichael@example.com	24932149587	United States	South Rebeccaton	Savings	verified	80804575193	32771507.73	USD	12/04/2000	21-Oct-2016
268	NXB00000268	 Daniel 	BROWN	tmyers@example.net	95453817921	United Kingdom	Collinsmouth	Corporate	PENDING	11602631087	24332781.07	GBP	23-Aug-1962	2021-04-22
269	NXB00000269	THOMAS	meza	michellejensen@example.com	25577017157	Nigeria	Katrinashire	Corporate	verified	21411458630	16091676.78	NGN	1979-03-04	2023-05-20
270	NXB00000270	 David 	GARCIA	nguyendebra@example.com	69639382761	United Kingdom	Muellerchester	Current	FAILED	14483302246	23387585.03	GBP	26/04/1996	28-Aug-2021
271	NXB00000271	Ashley	PETERSON	gilbertcaldwell@example.net	19975817246	South Africa	Lake Lisafurt	Business	PENDING		35713137.02	ZAR	12-May-1991	07/18/2017
272	NXB00000272	mark	 Newman 	davislisa@example.net	22784699733	Germany	Samanthachester	Business	 Verified 	46916008128	14311912.83	EUR	1981-03-07	2019-08-21
273	NXB00000273	jennifer	 Herman 	aguilarcheryl@example.net	24058008514	South Africa	Parkfurt	Current	failed	86497391011	4590801.77	ZAR	2000-06-12	26-May-2015
274	NXB00000274	 Colleen 	joseph	ijames@example.org	72386562422	Ghana	East Jenniferfort	Current	verified	37044420872	48555600.03	GHS	25-Feb-1995	29-Nov-2019
275	NXB00000275	Diane	proctor	christophermay@example.com	96927868765	Kenya	Jacobsshire	Corporate	PENDING	61799347781	43171188.02	KES	23/06/1984	09/06/2015
276	NXB00000276	Tyrone	Simon	robert89@example.com	09751971284	Kenya	New Pamelaland	Current	PENDING	53709352794	40109995.62	KES	28-Feb-1977	07/21/2019
277	NXB00000277	 John 	 Mccoy 	suttonamber@example.net	90580778795	Kenya	Keithton	Business	VERIFIED	58934596257	22724789.22	KES	19-Jan-1975	24-Nov-2015
278	NXB00000278	HEATHER	HARPER	jessica94@example.org	92904904712	Ghana	Johnathanview	Business	UNDER REVIEW	14755130663	24922533.12	GHS	24-May-1991	2023-03-12
279	NXB00000279	joshua	SCOTT	munozrenee@example.net	75243728051	South Africa	Port Tyler	Savings	verified	24550920713	30250837.45	ZAR	1990-10-20	05-Aug-2016
280	NXB00000280	 Victoria 	TOWNSEND	donnabarber@example.org	95041027674	Germany	South Frances	Current	 Verified 	12722347435	20603083.84	EUR	09-Nov-1987	15-Aug-2017
281	NXB00000281	PETER	baker	zsmith@example.com	58018569454	UAE	Destinyfurt	Savings	verified	30044017105	9520923.77	AED	02-Jun-2000	21-Oct-2023
282	NXB00000282	 Steven 	LEONARD	jessicachapman@example.org		UAE	Ericaburgh	Savings	UNDER REVIEW	53426387680	11122639.68	AED	04/09/1992	07-Nov-2024
283	NXB00000283	Lawrence	 Smith 	deckeralexander@example.org	75344300910	Germany	Lake Susanland	Business	VERIFIED	50536166292	2669381.4	EUR	11/06/1997	14/02/2016
284	NXB00000284	MELISSA	Anderson	pauladominguez@example.com	71746542140	United Kingdom	Wendyview	Business	VERIFIED	43988031670	33488139.79	GBP	1997-03-13	2015-07-17
285	NXB00000285	stephanie	Baker	mjones@example.net	27128639174	Ghana	North Ashleyview	Savings	FAILED	25371594388	648707.67	GHS	08/15/1975	05/09/2015
286	NXB00000286	Kimberly	SMITH	ohernandez@example.org	64256908776	Ghana	North Patrick	Savings	PENDING	97187371781	30864830.74	GHS	03/16/1964	02-May-2022
287	NXB00000287	Hannah	Chan	bradleysavannah@example.com	46015851743	United States	South Donnaport	Current	UNDER REVIEW	90255864907	17353146.72	USD	18-Jan-1962	2019-05-08
288	NXB00000288	HEATHER	MOSLEY	tom73@example.org	30937618478	Nigeria	West Brianton	Corporate	pending	86554561391	3410095.72	NGN	10/07/1984	16/01/2023
289	NXB00000289	richard	 Lewis 	ibentley@example.org	10270790320	Kenya	Loriville	Business	 Verified 	39877582029	33279511.74	KES	31-Jul-1985	10-Jun-2018
290	NXB00000290	 Stephen 	 Jackson 	meyersdaniel@example.com		UAE	North Linda	Corporate	 Verified 	54384940552	898472.24	AED	17-Mar-1967	2024-04-16
291	NXB00000291	Ronald	Cain	rnguyen@example.net	53092511426	Nigeria	South John	Current	under review	49443454476	5735509.29	NGN	06-Feb-1984	2017-01-22
